CPE,hora,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
I21LA148189,0,,dia_util,0.0,0.0002,0.01,-0.02,-0.02,normal,normal,alta,17,historico dia_util,3.5
I21LA148189,1,,dia_util,0.0,0.0001,0.01,-0.01,-0.01,normal,normal,alta,17,historico dia_util,3.5
I21LA148189,2,,dia_util,0.0,0.0,0.01,0.0,0.0,normal,normal,alta,20,historico dia_util,3.5
I21LA148189,3,,dia_util,0.0,0.0,0.01,0.0,0.0,normal,normal,alta,20,historico dia_util,3.5
I21LA148189,4,,dia_util,0.0,0.0,0.01,0.0,0.0,normal,normal,alta,20,historico dia_util,3.5
I21LA148189,5,,dia_util,0.0,0.0,0.01,0.0,0.0,normal,normal,alta,20,historico dia_util,3.5
I21LA148189,6,,dia_util,0.0,0.0,0.01,0.0,0.0,normal,normal,alta,18,historico dia_util,3.5
I21LA148189,7,,dia_util,0.0,0.0004,0.01,-0.04,-0.04,normal,normal,alta,18,historico dia_util,3.5
I21LA148189,8,,dia_util,0.0,0.0008,0.01,-0.08,-0.08,normal,normal,alta,18,historico dia_util,3.5
I21LA148189,9,,dia_util,0.0,0.0006,0.01,-0.06,-0.06,normal,normal,alta,18,historico dia_util,3.5
I21LA148189,10,,dia_util,0.0,0.0026,0.01,-0.26,-0.26,normal,normal,alta,19,historico dia_util,3.5
I21LA148189,11,,dia_util,0.0,0.0013,0.01,-0.13,-0.13,normal,normal,alta,19,historico dia_util,3.5
I21LA148189,12,,dia_util,0.0,0.0006,0.01,-0.06,-0.06,normal,normal,alta,19,historico dia_util,3.5
I21LA148189,13,,dia_util,0.0,0.0013,0.01,-0.13,-0.13,normal,normal,alta,19,historico dia_util,3.5
I21LA148189,14,,dia_util,0.0,0.0013,0.01,-0.13,-0.13,normal,normal,alta,19,historico dia_util,3.5
I21LA148189,15,,dia_util,0.0,0.0007,0.01,-0.07,-0.07,normal,normal,alta,19,historico dia_util,3.5
I21LA148189,16,,dia_util,0.0,0.0013,0.01,-0.13,-0.13,normal,normal,alta,19,historico dia_util,3.5
I21LA148189,17,,dia_util,0.0,0.0013,0.01,-0.13,-0.13,normal,normal,alta,19,historico dia_util,3.5
I21LA148189,22,,dia_util,0.0,0.0001,0.01,-0.01,-0.01,normal,normal,alta,20,historico dia_util,3.5
I21LA148189,23,,dia_util,0.0,0.0001,0.01,-0.01,-0.01,normal,normal,alta,20,historico dia_util,3.5
