CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000068859187RL,0.0,dia_util,3.0,9.35,1.36,-4.68,-4.68,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000068859325FL,1.0,dia_util,12.0,24.77,9.71,-1.31,-1.31,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000068859382XF,0.0,dia_util,9.0,23.79,5.42,-2.73,-2.73,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000068859393XH,1.0,dia_util,8.0,25.69,3.62,-4.89,-4.89,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000068859597LS,0.0,dia_util,8.0,26.01,5.62,-3.2,-3.2,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000071896778MT,0.0,dia_util,1.0,5.13,1.07,-3.87,-3.87,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000073231742VK,0.0,dia_util,3.0,5.7,0.57,-4.74,-4.74,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000073481266XH,0.0,dia_util,11.0,5.25,0.95,6.07,6.07,desvio,acima,alta,40,histórico dia_util,2.0
PT0002000073573036KH,,dia_util,45.0,52.46,6.29,-1.18,-1.18,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000073717386HC,,dia_util,1.0,4.28,1.75,-1.87,-1.87,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000073720434JD,,dia_util,7.0,12.78,6.93,-0.83,-0.83,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000075637532JB,0.0,dia_util,2.0,5.35,1.08,-3.1,-3.1,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000077348081AG,,dia_util,7.0,19.5,7.92,-1.58,-1.58,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000077394934QY,0.0,dia_util,15.0,20.02,2.0,-2.51,-2.51,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000077647404EM,1.0,dia_util,1.0,9.61,3.26,-2.65,-2.65,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000078140706BA,,dia_util,9.0,8.75,3.37,0.08,0.08,normal,acima,alta,40,histórico dia_util,2.0
PT0002000078207354XC,1.0,dia_util,1.0,3.81,0.91,-3.1,-3.1,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000078233981HJ,1.0,dia_util,1.0,3.26,1.12,-2.02,-2.02,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000078294957RQ,0.0,dia_util,3.0,5.93,0.98,-3.01,-3.01,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000078441876HB,0.0,dia_util,127.0,243.55,29.57,-3.94,-3.94,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000079469719HF,,dia_util,25.0,28.86,2.89,-1.34,-1.34,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000081344542CP,1.0,dia_util,0.0,3.02,1.42,-2.13,-2.13,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000081997398TD,0.0,dia_util,37.0,28.2,5.18,1.7,1.7,normal,acima,alta,40,histórico dia_util,2.0
PT0002000082549706RH,0.0,dia_util,24.0,10.75,6.33,2.09,2.09,desvio,acima,alta,40,histórico dia_util,2.0
PT0002000100113293JT,0.0,dia_util,37.0,38.13,3.81,-0.3,-0.3,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000101964938LF,0.0,dia_util,2.0,5.35,0.98,-3.44,-3.44,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000102936404ME,1.0,dia_util,7.0,4.83,1.1,1.97,1.97,normal,acima,alta,40,histórico dia_util,2.0
PT0002000103647515BL,,dia_util,0.0,0.19,0.3,-0.63,-0.63,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000105483259QH,1.0,dia_util,0.0,0.3,0.3,-1.0,-1.0,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000106102375RC,,dia_util,10.0,11.02,2.34,-0.44,-0.44,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000107046231FW,0.0,dia_util,0.0,3.71,0.83,-4.49,-4.49,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000107172384HT,1.0,dia_util,8.0,6.11,1.55,1.22,1.22,normal,acima,alta,40,histórico dia_util,2.0
PT0002000109837807PE,1.0,dia_util,1.0,5.53,1.58,-2.87,-2.87,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000110090564GD,1.0,dia_util,1.0,4.44,1.12,-3.07,-3.07,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000110607652SB,0.0,dia_util,8.0,6.15,1.89,0.98,0.98,normal,acima,alta,40,histórico dia_util,2.0
PT0002000110814293YC,,dia_util,6.0,6.42,1.36,-0.31,-0.31,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000111572054VT,,dia_util,6.0,2.98,1.07,2.83,2.83,desvio,acima,alta,40,histórico dia_util,2.0
PT0002000112989585PH,0.0,dia_util,11.0,14.05,5.15,-0.59,-0.59,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000114613364CC,,dia_util,28.0,54.1,6.71,-3.89,-3.89,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000114685657JR,0.0,dia_util,43.0,62.06,6.21,-3.07,-3.07,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000115031201VQ,0.0,dia_util,2.0,5.97,1.39,-2.87,-2.87,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000115673389QK,0.0,dia_util,6.0,15.52,3.24,-2.94,-2.94,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000115673471CB,0.0,dia_util,4.0,11.64,1.58,-4.82,-4.82,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000115700602GW,0.0,dia_util,3.0,9.56,1.43,-4.58,-4.58,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000116530964LH,,dia_util,19.0,47.35,7.81,-3.63,-3.63,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000119303492KB,0.0,dia_util,2.0,6.44,1.66,-2.68,-2.68,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000120237616VJ,0.0,dia_util,3.0,7.82,0.93,-5.19,-5.19,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000123648159KR,0.0,dia_util,1.0,4.48,0.87,-3.98,-3.98,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000125379984SH,1.0,dia_util,1.0,4.12,1.33,-2.35,-2.35,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000125701614SQ,,dia_util,4.0,11.35,3.08,-2.38,-2.38,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000201038711LS,,dia_util,0.0,5.99,1.9,-3.15,-3.15,desvio,abaixo,alta,40,histórico dia_util,2.0
PT0002000201936109ME,0.0,dia_util,0.0,0.14,0.34,-0.41,-0.41,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000203419117SJ,,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,alta,40,histórico dia_util,2.0
PT0002000203886452WB,,dia_util,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,40,histórico dia_util,2.0
