CPE,cluster,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000073481266XH,0.0,fim_semana,2.0,1.65,0.3,1.15,1.15,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000073717386HC,,fim_semana,0.0,3.88,1.93,-2.01,-2.01,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000073720434JD,,fim_semana,8.0,9.26,3.8,-0.33,-0.33,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000075637532JB,0.0,fim_semana,1.0,1.41,0.76,-0.54,-0.54,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000077394934QY,0.0,fim_semana,20.0,16.08,1.64,2.39,2.39,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000077647404EM,1.0,fim_semana,1.0,5.71,3.5,-1.35,-1.35,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000078207354XC,1.0,fim_semana,1.0,3.13,0.94,-2.27,-2.27,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000078233981HJ,1.0,fim_semana,1.0,3.37,1.07,-2.2,-2.2,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000078294957RQ,0.0,fim_semana,2.0,1.63,0.3,1.22,1.22,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000079469719HF,,fim_semana,26.0,26.11,3.96,-0.03,-0.03,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000081344542CP,1.0,fim_semana,1.0,3.83,2.28,-1.24,-1.24,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000082549706RH,0.0,fim_semana,21.0,8.95,6.79,1.77,1.77,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000101964938LF,0.0,fim_semana,2.0,2.36,0.82,-0.44,-0.44,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000102936404ME,1.0,fim_semana,7.0,4.64,0.87,2.71,2.71,desvio,acima,alta,16,histórico fim_semana,2.5
PT0002000103647515BL,,fim_semana,0.0,0.19,0.3,-0.64,-0.64,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000105483259QH,1.0,fim_semana,1.0,0.35,0.3,2.15,2.15,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000106102375RC,,fim_semana,8.0,8.02,3.24,-0.01,-0.01,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000107046231FW,0.0,fim_semana,0.0,0.66,0.3,-2.2,-2.2,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000107172384HT,1.0,fim_semana,10.0,6.34,1.69,2.17,2.17,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000109837807PE,1.0,fim_semana,2.0,4.78,2.39,-1.16,-1.16,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000110090564GD,1.0,fim_semana,1.0,4.01,2.31,-1.3,-1.3,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000110607652SB,0.0,fim_semana,4.0,2.34,0.7,2.37,2.37,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000110814293YC,,fim_semana,4.0,4.8,1.05,-0.76,-0.76,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000111572054VT,,fim_semana,6.0,1.86,0.36,10.0,11.37,desvio,acima,alta,16,histórico fim_semana,2.5
PT0002000112989585PH,0.0,fim_semana,22.0,11.83,7.92,1.28,1.28,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000115031201VQ,0.0,fim_semana,2.0,1.45,0.49,1.12,1.12,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000115673389QK,0.0,fim_semana,5.0,4.73,0.74,0.37,0.37,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000115673471CB,0.0,fim_semana,4.0,3.16,0.32,2.68,2.68,desvio,acima,alta,16,histórico fim_semana,2.5
PT0002000115700602GW,0.0,fim_semana,3.0,3.36,0.61,-0.58,-0.58,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000119303492KB,0.0,fim_semana,2.0,1.78,0.3,0.73,0.73,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000120237616VJ,0.0,fim_semana,4.0,3.23,0.41,1.86,1.86,normal,acima,alta,16,histórico fim_semana,2.5
PT0002000123648159KR,0.0,fim_semana,2.0,0.77,0.3,4.11,4.11,desvio,acima,alta,16,histórico fim_semana,2.5
PT0002000125379984SH,1.0,fim_semana,1.0,3.92,2.45,-1.19,-1.19,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000201038711LS,,fim_semana,0.0,1.62,0.79,-2.04,-2.04,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000201936109ME,0.0,fim_semana,0.0,0.0,0.3,-0.0,-0.0,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000203419117SJ,,fim_semana,0.0,0.02,0.3,-0.05,-0.05,normal,abaixo,alta,16,histórico fim_semana,2.5
PT0002000203886452WB,,fim_semana,0.0,0.04,0.3,-0.13,-0.13,normal,abaixo,alta,16,histórico fim_semana,2.5
