CPE,f01_pct_hora_00,f02_pct_hora_01,f03_pct_hora_02,f04_pct_hora_03,f05_pct_hora_04,f06_pct_hora_05,f07_pct_hora_06,f08_pct_hora_07,f09_pct_hora_08,f10_pct_hora_09,f11_pct_hora_10,f12_pct_hora_11,f13_pct_hora_12,f14_pct_hora_13,f15_pct_hora_14,f16_pct_hora_15,f17_pct_hora_16,f18_pct_hora_17,f19_pct_hora_18,f20_pct_hora_19,f21_pct_hora_20,f22_pct_hora_21,f23_pct_hora_22,f24_pct_hora_23,cluster
I19JC065564I,6.321553011448482,0.7186411149825784,0.3173220507715282,0.2768790443006471,0.8835241413638627,1.94437531110005,2.641239422598308,4.165629666500747,4.2496266799402695,3.3007715281234447,4.162518666002987,5.47536087605774,11.946241911398706,4.710054753608761,3.9291936286709808,3.5309855649576907,4.221627675460429,3.9634146341463414,4.215405674464908,6.716650074664011,12.546665007466402,4.237182677949228,2.995893479342957,2.5292434046789447,0
I19JE047347N,2.245789145352465,1.9338739862757335,1.871490954460387,1.809107922645041,1.6843418590143484,1.99625701809108,2.058640049906426,5.427323767935124,8.858390517779165,5.926388022457893,5.489706799750469,5.489706799750469,5.864004990642547,5.427323767935123,5.614472863381162,7.111665626949472,6.550218340611355,4.803493449781661,3.555832813474736,3.555832813474736,3.867747972551467,3.680598877105428,3.181534622582659,1.99625701809108,0
I19MF924543A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.569930546098324,6.7411139861092195,11.384992509873348,8.320849788914613,15.633937082936129,9.396704344273457,12.065913114530844,11.670979163829497,6.1010486177311725,6.56407462889827,4.044668391665532,2.0155249897861904,0.47664442326024786,0.013618412093149937,0.0,0.0,0.0,1
I19MF927865,7.516596922883304,7.851681716640971,0.0,0.0,0.0,2.2512034735550452,0.1557436365352547,0.803888871409244,1.595192398452003,5.765660887896045,6.851146839505395,1.3387660069848661,3.089702041972124,2.520215209388667,1.8767894786521095,1.5102413239782275,1.0304250700059778,2.7766416008558035,4.352955982758078,7.102853726835101,5.622502595727276,1.92555768807224,9.245508605229212,24.81672592266306,0
I20JE060957,2.2340466402858343,1.842176034423143,0.7779784086979905,0.7952668177801681,0.993123055053978,0.9182066156978752,1.874831918245034,5.146183103461522,4.512274770448346,6.861577471282029,4.996350224749317,7.047908102501054,5.47658381036536,5.100080679242382,4.470014214914133,4.085827346421299,4.095432018133619,3.348188558915055,3.7227707556955694,7.818202773829189,10.939721080333472,5.983710476775903,4.460409543201813,2.4991355795458903,0
I20JE060959,1.69990975560344,1.7035932003609773,1.714643534633589,2.863878298985211,1.720168701769895,1.7183269793911264,1.7220104241486636,2.2782105825367878,6.667035011142421,6.6265171188095096,6.94881853509402,10.06869624472807,6.013223566679558,7.112731826804428,7.497651803967069,12.160892867009228,4.132825017956794,4.611672836436635,3.6834447575372486,2.569202718382231,1.4181262316518406,1.4089176197579978,1.4181262316518406,2.2413761349614156,1
I20JE067857,1.171780623338971,0.6825320125634212,0.7308528630103891,0.6946122251751632,0.4681082387050013,0.5043488765402272,1.6368688088910368,6.855520657163567,8.277965692196185,8.01220101473786,5.568978014013047,6.239429813964726,5.381734718531047,5.013288233872917,4.530079729403239,6.07634694370621,4.687122493355884,5.738100990577435,8.344406861560765,6.6139164049287285,5.324353708625272,2.7573085286301042,2.651606668277362,2.0385358782314573,0
I20JE067858,2.825276312695267,0.7004400846575067,0.38129472234353484,0.2603554271508718,0.16377196224006452,0.3191453623139719,2.312124164343065,5.667349749722848,5.681627305405315,6.263647663520007,6.620586555581685,5.305371720361475,4.472234353478685,5.726979541102565,3.9557227802600203,3.6810897974266807,4.638525884368597,5.8638761044109255,6.160345348876273,7.347902039170895,8.008868881647462,6.648301810730005,3.7155239023079245,3.2796385258843688,0
I20JE067859,2.8076511864010856,1.6720124345255742,1.3099377375272903,1.2111084157659724,1.4518925815117294,1.1266542680790277,1.2919687699343234,1.8013890011949363,2.695345138945042,3.839069926237388,4.649470364680197,5.348463204046612,4.878574701490526,4.91990332695435,4.822870901952329,3.9181333836464423,4.100518404715057,3.7222716368831033,4.432944305184946,9.463356782836042,12.191944511828073,10.131802377294413,4.436538098703538,3.7761785396620042,0
I20MF944347P,6.914153132250579,2.3665893271461718,2.0417633410672855,2.273781902552204,2.2273781902552203,2.4129930394431556,2.4129930394431556,3.3874709976798147,4.593967517401392,6.078886310904872,6.914153132250579,5.104408352668214,6.0324825986078885,6.078886310904872,5.429234338747099,6.450116009280743,5.382830626450116,4.547563805104408,4.547563805104408,3.34106728538283,2.830626450116009,3.0162412993039442,2.784222737819025,2.830626450116009,0
