CPE,hora,cluster,cluster_origem,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000068855003AK,18,0,atribuido,dia_util,36.0,44.5,17.68,-0.48,-0.48,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,19,0,atribuido,dia_util,58.0,31.5,6.36,4.16,4.16,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,20,0,atribuido,dia_util,29.0,12.0,2.83,6.01,6.01,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,21,0,atribuido,dia_util,15.0,8.33,0.83,8.0,8.0,desvio,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,22,0,atribuido,dia_util,14.0,10.0,2.65,1.51,1.51,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,23,0,atribuido,dia_util,14.0,9.33,3.21,1.45,1.45,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,0,0,atribuido,dia_util,24.0,24.5,2.45,-0.2,-0.2,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,1,0,atribuido,dia_util,26.0,25.0,2.5,0.4,0.4,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,2,0,atribuido,dia_util,24.0,25.0,2.5,-0.4,-0.4,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,3,0,atribuido,dia_util,24.0,24.5,2.45,-0.2,-0.2,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,4,0,atribuido,dia_util,25.0,25.0,2.5,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,5,0,atribuido,dia_util,24.0,24.5,2.45,-0.2,-0.2,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,6,0,atribuido,dia_util,21.0,23.5,2.35,-1.06,-1.06,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,7,0,atribuido,dia_util,22.0,21.0,2.1,0.48,0.48,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,8,0,atribuido,dia_util,37.0,37.5,3.75,-0.13,-0.13,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,9,0,atribuido,dia_util,43.0,44.5,4.95,-0.3,-0.3,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,10,0,atribuido,dia_util,47.0,52.0,12.73,-0.39,-0.39,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,11,0,atribuido,dia_util,41.0,51.5,5.15,-2.04,-2.04,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,12,0,atribuido,dia_util,35.0,41.0,4.1,-1.46,-1.46,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,13,0,atribuido,dia_util,30.0,40.0,7.07,-1.41,-1.41,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,14,0,atribuido,dia_util,31.0,40.5,4.05,-2.35,-2.35,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,15,0,atribuido,dia_util,38.0,38.0,3.8,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,16,0,atribuido,dia_util,22.0,24.0,2.4,-0.83,-0.83,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,17,0,atribuido,dia_util,17.0,17.5,1.75,-0.29,-0.29,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,18,0,atribuido,dia_util,17.0,17.5,1.75,-0.29,-0.29,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,19,0,atribuido,dia_util,19.0,19.5,1.95,-0.26,-0.26,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,20,0,atribuido,dia_util,23.0,23.5,2.35,-0.21,-0.21,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,21,0,atribuido,dia_util,25.0,22.0,3.46,0.87,0.87,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,22,0,atribuido,dia_util,24.0,24.33,2.43,-0.14,-0.14,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,23,0,atribuido,dia_util,24.0,24.67,2.47,-0.27,-0.27,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,0,0,historico,dia_util,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,1,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,2,0,historico,dia_util,3.0,2.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,3,0,historico,dia_util,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,4,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,5,0,historico,dia_util,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,6,0,historico,dia_util,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,7,0,historico,dia_util,3.0,4.0,0.4,-2.5,-2.5,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,8,0,historico,dia_util,7.0,6.5,2.12,0.24,0.24,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,9,0,historico,dia_util,11.0,11.0,1.41,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,10,0,historico,dia_util,13.0,12.5,1.25,0.4,0.4,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,11,0,historico,dia_util,12.0,13.0,1.3,-0.77,-0.77,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,12,0,historico,dia_util,12.0,11.5,1.15,0.43,0.43,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,13,0,historico,dia_util,12.0,12.0,1.41,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,14,0,historico,dia_util,12.0,12.5,1.25,-0.4,-0.4,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,15,0,historico,dia_util,12.0,14.0,1.4,-1.43,-1.43,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,16,0,historico,dia_util,12.0,13.5,1.35,-1.11,-1.11,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,17,0,historico,dia_util,12.0,12.5,1.25,-0.4,-0.4,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,18,0,historico,dia_util,6.0,7.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,19,0,historico,dia_util,5.0,6.5,0.71,-2.12,-2.12,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,20,0,historico,dia_util,4.0,12.0,12.73,-0.63,-0.63,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,21,0,historico,dia_util,4.0,14.0,13.75,-0.73,-0.73,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,22,0,historico,dia_util,4.0,3.0,1.73,0.58,0.58,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,23,0,historico,dia_util,2.0,2.67,1.15,-0.58,-0.58,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,0,0,historico,dia_util,105.0,105.5,10.55,-0.05,-0.05,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,1,0,historico,dia_util,105.0,105.0,10.5,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,2,0,historico,dia_util,105.0,104.5,10.45,0.05,0.05,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,3,0,historico,dia_util,105.0,105.0,10.5,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,4,0,historico,dia_util,104.0,104.5,10.45,-0.05,-0.05,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,5,0,historico,dia_util,104.0,104.5,10.45,-0.05,-0.05,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,6,0,historico,dia_util,104.0,104.0,10.4,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,7,0,historico,dia_util,104.0,104.5,10.45,-0.05,-0.05,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,8,0,historico,dia_util,106.0,107.5,10.75,-0.14,-0.14,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,9,0,historico,dia_util,116.0,116.0,11.6,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,10,0,historico,dia_util,118.0,117.5,11.75,0.04,0.04,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,11,0,historico,dia_util,119.0,118.5,11.85,0.04,0.04,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,12,0,historico,dia_util,117.0,116.0,11.6,0.09,0.09,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,13,0,historico,dia_util,112.0,112.5,11.25,-0.04,-0.04,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,14,0,historico,dia_util,120.0,121.5,12.15,-0.12,-0.12,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,15,0,historico,dia_util,122.0,121.5,12.15,0.04,0.04,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,16,0,historico,dia_util,121.0,121.0,12.1,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,17,0,historico,dia_util,114.0,114.5,11.45,-0.04,-0.04,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,18,0,historico,dia_util,109.0,108.0,10.8,0.09,0.09,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,19,0,historico,dia_util,106.0,106.5,10.65,-0.05,-0.05,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,20,0,historico,dia_util,106.0,106.0,10.6,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,21,0,historico,dia_util,106.0,96.33,15.89,0.61,0.61,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,22,0,historico,dia_util,106.0,105.33,10.53,0.06,0.06,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,23,0,historico,dia_util,107.0,105.67,10.57,0.13,0.13,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,0,0,atribuido,dia_util,121.0,126.0,12.6,-0.4,-0.4,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,1,0,atribuido,dia_util,121.0,126.5,12.65,-0.43,-0.43,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,2,0,atribuido,dia_util,125.0,128.5,12.85,-0.27,-0.27,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,3,0,atribuido,dia_util,130.0,128.5,12.85,0.12,0.12,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,4,0,atribuido,dia_util,133.0,127.0,12.7,0.47,0.47,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,5,0,atribuido,dia_util,118.0,121.0,12.1,-0.25,-0.25,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,6,0,atribuido,dia_util,134.0,120.5,12.05,1.12,1.12,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,7,0,atribuido,dia_util,124.0,177.5,71.42,-0.75,-0.75,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,8,0,atribuido,dia_util,288.0,438.5,43.85,-3.43,-3.43,desvio,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,9,0,atribuido,dia_util,341.0,288.5,120.92,0.43,0.43,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,10,0,atribuido,dia_util,277.0,264.5,78.49,0.16,0.16,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,11,0,atribuido,dia_util,230.0,249.5,64.35,-0.3,-0.3,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,12,0,atribuido,dia_util,277.0,318.0,55.15,-0.74,-0.74,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,13,0,atribuido,dia_util,352.0,425.0,42.5,-1.72,-1.72,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,14,0,atribuido,dia_util,451.0,339.5,125.16,0.89,0.89,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,15,0,atribuido,dia_util,432.0,336.5,70.0,1.36,1.36,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,16,0,atribuido,dia_util,428.0,398.5,78.49,0.38,0.38,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,17,0,atribuido,dia_util,423.0,377.5,54.45,0.84,0.84,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,18,0,atribuido,dia_util,421.0,362.0,57.98,1.02,1.02,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,19,0,atribuido,dia_util,389.0,360.5,55.86,0.51,0.51,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,20,0,atribuido,dia_util,396.0,309.0,30.9,2.82,2.82,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,21,0,atribuido,dia_util,440.0,216.67,72.15,3.1,3.1,desvio,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,22,0,atribuido,dia_util,384.0,204.0,23.43,7.68,7.68,desvio,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,23,0,atribuido,dia_util,197.0,148.0,22.11,2.22,2.22,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,0,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,1,1,historico,dia_util,1.0,0.5,0.71,0.71,0.71,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,2,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,3,1,historico,dia_util,0.0,1.5,2.12,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,4,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,5,1,historico,dia_util,3.0,0.5,0.71,3.54,3.54,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,6,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,7,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,8,1,historico,dia_util,0.0,1.5,0.71,-2.12,-2.12,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,9,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,10,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,11,1,historico,dia_util,3.0,0.0,0.3,10.0,10.0,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,12,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,13,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,14,1,historico,dia_util,1.0,1.0,1.41,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,15,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,16,1,historico,dia_util,0.0,1.5,2.12,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,17,1,historico,dia_util,1.0,0.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,18,1,historico,dia_util,2.0,0.0,0.3,6.67,6.67,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,19,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,20,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,21,1,historico,dia_util,0.0,0.67,1.15,-0.58,-0.58,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,22,1,historico,dia_util,0.0,1.33,1.53,-0.87,-0.87,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,23,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,0,0,historico,dia_util,24.0,25.5,3.54,-0.42,-0.42,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,1,0,historico,dia_util,25.0,25.5,2.55,-0.2,-0.2,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,2,0,historico,dia_util,24.0,25.5,2.55,-0.59,-0.59,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,3,0,historico,dia_util,26.0,25.5,2.55,0.2,0.2,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,4,0,historico,dia_util,25.0,26.0,2.6,-0.38,-0.38,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,5,0,historico,dia_util,26.0,25.5,2.55,0.2,0.2,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,6,0,historico,dia_util,24.0,22.5,2.25,0.67,0.67,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,7,0,historico,dia_util,19.0,19.5,2.12,-0.24,-0.24,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,8,0,historico,dia_util,22.0,21.5,3.54,0.14,0.14,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,9,0,historico,dia_util,53.0,30.5,6.36,3.54,3.54,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,10,0,historico,dia_util,49.0,32.5,3.54,4.67,4.67,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,11,0,historico,dia_util,54.0,34.5,3.45,5.65,5.65,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
