CPE,hora,cluster,cluster_origem,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000068856267NC,19,0,atribuido,dia_util,19.0,34.5,13.44,-1.15,-1.15,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,20,0,atribuido,dia_util,23.0,37.0,12.73,-1.1,-1.1,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,21,0,atribuido,dia_util,23.0,30.33,13.32,-0.55,-0.55,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,22,0,atribuido,dia_util,24.0,32.67,11.72,-0.74,-0.74,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,23,0,atribuido,dia_util,24.0,33.0,10.82,-0.83,-0.83,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,0,0,historico,dia_util,3.0,2.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,1,0,historico,dia_util,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,2,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,3,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,4,0,historico,dia_util,3.0,2.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,5,0,historico,dia_util,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,6,0,historico,dia_util,3.0,3.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,7,0,historico,dia_util,3.0,3.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,8,0,historico,dia_util,4.0,4.0,0.4,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,9,0,historico,dia_util,8.0,9.0,0.9,-1.11,-1.11,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,10,0,historico,dia_util,8.0,9.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,11,0,historico,dia_util,8.0,9.5,0.95,-1.58,-1.58,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,12,0,historico,dia_util,7.0,9.0,0.9,-2.22,-2.22,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,13,0,historico,dia_util,7.0,7.5,0.75,-0.67,-0.67,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,14,0,historico,dia_util,12.0,8.5,0.85,4.12,4.12,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,15,0,historico,dia_util,12.0,9.0,0.9,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,16,0,historico,dia_util,11.0,8.0,0.8,3.75,3.75,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,17,0,historico,dia_util,10.0,8.0,0.8,2.5,2.5,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,18,0,historico,dia_util,3.0,4.0,0.4,-2.5,-2.5,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,19,0,historico,dia_util,3.0,4.5,0.71,-2.12,-2.12,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,20,0,historico,dia_util,2.0,3.0,0.3,-3.33,-3.33,desvio,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,21,0,historico,dia_util,7.0,7.33,9.24,-0.04,-0.04,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,22,0,historico,dia_util,10.0,7.67,9.81,0.24,0.24,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,23,0,historico,dia_util,2.0,2.33,0.58,-0.58,-0.58,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,0,0,historico,dia_util,107.0,108.0,10.8,-0.09,-0.09,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,1,0,historico,dia_util,106.0,108.0,10.8,-0.19,-0.19,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,2,0,historico,dia_util,107.0,107.5,10.75,-0.05,-0.05,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,3,0,historico,dia_util,105.0,107.0,10.7,-0.19,-0.19,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,4,0,historico,dia_util,106.0,106.5,10.65,-0.05,-0.05,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,5,0,historico,dia_util,105.0,107.0,10.7,-0.19,-0.19,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,6,0,historico,dia_util,105.0,106.5,10.65,-0.14,-0.14,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,7,0,historico,dia_util,106.0,106.5,10.65,-0.05,-0.05,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,8,0,historico,dia_util,107.0,109.0,10.9,-0.18,-0.18,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,9,0,historico,dia_util,121.0,118.0,11.8,0.25,0.25,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,10,0,historico,dia_util,126.0,121.5,12.15,0.37,0.37,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,11,0,historico,dia_util,127.0,124.0,12.4,0.24,0.24,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,12,0,historico,dia_util,124.0,121.5,12.15,0.21,0.21,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,13,0,historico,dia_util,115.0,115.5,11.55,-0.04,-0.04,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,14,0,historico,dia_util,130.0,124.0,12.4,0.48,0.48,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,15,0,historico,dia_util,130.0,129.5,12.95,0.04,0.04,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,16,0,historico,dia_util,130.0,128.0,12.8,0.16,0.16,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,17,0,historico,dia_util,125.0,118.0,11.8,0.59,0.59,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,18,0,historico,dia_util,113.0,110.0,11.0,0.27,0.27,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,19,0,historico,dia_util,113.0,108.0,10.8,0.46,0.46,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,20,0,historico,dia_util,112.0,107.5,10.75,0.42,0.42,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,21,0,historico,dia_util,113.0,99.33,14.15,0.97,0.97,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,22,0,historico,dia_util,110.0,108.67,10.87,0.12,0.12,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856781NM,23,0,historico,dia_util,113.0,107.67,10.77,0.5,0.5,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,0,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,1,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,2,1,historico,dia_util,1.0,1.0,1.41,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,3,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,4,1,historico,dia_util,2.0,0.0,0.3,6.67,6.67,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,5,1,historico,dia_util,1.0,0.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,6,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,7,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,8,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,9,1,historico,dia_util,0.0,1.5,0.71,-2.12,-2.12,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,10,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,11,1,historico,dia_util,3.0,0.0,0.3,10.0,10.0,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,12,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,13,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,14,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,15,1,historico,dia_util,1.0,1.0,1.41,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,16,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,17,1,historico,dia_util,2.0,0.0,0.3,6.67,6.67,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,18,1,historico,dia_util,1.0,0.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,19,1,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,20,1,historico,dia_util,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,21,1,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,22,1,historico,dia_util,0.0,1.0,1.73,-0.58,-0.58,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,23,1,historico,dia_util,1.0,0.33,0.58,1.15,1.15,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,0,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,1,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,2,2,historico,dia_util,1.0,0.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,3,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,4,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,5,2,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,6,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,7,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,8,2,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,9,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,10,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,11,2,historico,dia_util,1.0,0.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,12,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,13,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,14,2,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,15,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,16,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,17,2,historico,dia_util,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,18,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,19,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,20,2,historico,dia_util,1.0,0.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,21,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,22,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,23,2,historico,dia_util,0.0,0.33,0.58,-0.58,-0.58,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,0,0,atribuido,dia_util,12.0,9.5,0.95,2.63,2.63,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,1,0,atribuido,dia_util,12.0,9.5,0.95,2.63,2.63,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,2,0,atribuido,dia_util,11.0,11.5,2.12,-0.24,-0.24,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,3,0,atribuido,dia_util,12.0,10.5,1.05,1.43,1.43,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,4,0,atribuido,dia_util,11.0,9.0,0.9,2.22,2.22,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,5,0,atribuido,dia_util,11.0,10.5,1.05,0.48,0.48,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,6,0,atribuido,dia_util,13.0,10.0,1.0,3.0,3.0,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,7,0,atribuido,dia_util,14.0,15.5,1.55,-0.97,-0.97,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,8,0,atribuido,dia_util,38.0,47.0,4.7,-1.91,-1.91,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,9,0,atribuido,dia_util,47.0,50.0,14.14,-0.21,-0.21,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,10,0,atribuido,dia_util,45.0,55.5,9.19,-1.14,-1.14,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,11,0,atribuido,dia_util,45.0,66.0,8.49,-2.47,-2.47,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,12,0,atribuido,dia_util,46.0,69.5,6.95,-3.38,-3.38,desvio,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,13,0,atribuido,dia_util,51.0,72.5,7.78,-2.76,-2.76,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,14,0,atribuido,dia_util,57.0,73.0,7.3,-2.19,-2.19,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,15,0,atribuido,dia_util,48.0,74.5,7.45,-3.56,-3.56,desvio,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,16,0,atribuido,dia_util,38.0,50.0,5.0,-2.4,-2.4,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,17,0,atribuido,dia_util,34.0,41.0,4.1,-1.71,-1.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,18,0,atribuido,dia_util,22.0,27.5,4.95,-1.11,-1.11,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,19,0,atribuido,dia_util,21.0,30.5,4.95,-1.92,-1.92,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,20,0,atribuido,dia_util,14.0,14.5,1.45,-0.34,-0.34,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,21,0,atribuido,dia_util,12.0,9.67,2.52,0.93,0.93,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,22,0,atribuido,dia_util,10.0,9.67,1.15,0.29,0.29,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068856974CZ,23,0,atribuido,dia_util,10.0,12.33,1.53,-1.53,-1.53,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,0,1,historico,dia_util,3.0,4.0,0.4,-2.5,-2.5,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,1,1,historico,dia_util,4.0,5.0,0.5,-2.0,-2.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,2,1,historico,dia_util,4.0,4.0,0.4,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,3,1,historico,dia_util,3.0,3.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,4,1,historico,dia_util,3.0,4.5,0.71,-2.12,-2.12,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,5,1,historico,dia_util,4.0,3.5,0.71,0.71,0.71,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,6,1,historico,dia_util,3.0,3.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,7,1,historico,dia_util,3.0,3.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,8,1,historico,dia_util,3.0,3.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,9,1,historico,dia_util,4.0,4.0,1.41,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,10,1,historico,dia_util,4.0,2.5,0.71,2.12,2.12,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,11,1,historico,dia_util,3.0,4.0,0.4,-2.5,-2.5,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,12,1,historico,dia_util,4.0,4.0,1.41,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
