CPE,hora,cluster,cluster_origem,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000068856267NC,21,0,atribuido,dia_util,20.0,24.0,2.4,-1.67,-1.67,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856267NC,22,0,atribuido,dia_util,28.0,24.33,2.43,1.51,1.51,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856267NC,23,0,atribuido,dia_util,27.0,24.33,2.43,1.1,1.1,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856655YV,21,0,historico,dia_util,7.0,3.33,0.58,6.35,6.35,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856655YV,22,0,historico,dia_util,6.0,4.0,0.4,5.0,5.0,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856655YV,23,0,historico,dia_util,2.0,4.0,0.4,-5.0,-5.0,desvio,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856781NM,21,0,historico,dia_util,81.0,106.33,10.63,-2.38,-2.38,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856781NM,22,0,historico,dia_util,108.0,106.0,10.6,0.19,0.19,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856781NM,23,0,historico,dia_util,109.0,106.33,10.63,0.25,0.25,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068856826ZG,0,,sem_cluster,dia_util,217.0,124.5,12.45,7.43,7.43,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,1,,sem_cluster,dia_util,188.0,119.0,11.9,5.8,5.8,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,2,,sem_cluster,dia_util,227.0,126.5,12.65,7.94,7.94,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,3,,sem_cluster,dia_util,195.0,114.5,11.45,7.03,7.03,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,4,,sem_cluster,dia_util,190.0,121.5,12.15,5.64,5.64,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,5,,sem_cluster,dia_util,210.0,111.5,11.15,8.83,8.83,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,6,,sem_cluster,dia_util,184.0,122.5,12.25,5.02,5.02,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,7,,sem_cluster,dia_util,177.0,153.0,73.54,0.33,0.33,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,8,,sem_cluster,dia_util,342.0,471.0,47.1,-2.74,-2.74,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,9,,sem_cluster,dia_util,395.0,396.5,39.65,-0.04,-0.04,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,10,,sem_cluster,dia_util,483.0,339.0,114.55,1.26,1.26,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,11,,sem_cluster,dia_util,329.0,281.5,137.89,0.34,0.34,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,12,,sem_cluster,dia_util,400.0,307.0,130.11,0.71,0.71,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,13,,sem_cluster,dia_util,408.0,335.0,125.87,0.58,0.58,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,14,,sem_cluster,dia_util,351.0,292.5,125.16,0.47,0.47,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,15,,sem_cluster,dia_util,346.0,212.0,21.2,6.32,6.32,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,16,,sem_cluster,dia_util,334.0,206.0,20.6,6.21,6.21,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,17,,sem_cluster,dia_util,341.0,200.0,20.0,7.05,7.05,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,18,,sem_cluster,dia_util,206.0,195.0,19.5,0.56,0.56,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,19,,sem_cluster,dia_util,204.0,204.5,20.45,-0.02,-0.02,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,20,,sem_cluster,dia_util,188.0,198.0,19.8,-0.51,-0.51,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856826ZG,21,,sem_cluster,dia_util,199.0,206.0,20.6,-0.34,-0.34,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,22,,sem_cluster,dia_util,175.0,224.0,72.12,-0.68,-0.68,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856826ZG,23,,sem_cluster,dia_util,130.0,165.5,48.79,-0.73,-0.73,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856872QG,21,1,historico,dia_util,0.0,1.0,1.73,-0.58,-0.58,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856872QG,22,1,historico,dia_util,0.0,0.33,0.58,-0.58,-0.58,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856872QG,23,1,historico,dia_util,0.0,0.67,0.58,-1.15,-1.15,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856906VS,0,0,historico,dia_util,26.0,24.5,2.45,0.61,0.61,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,1,0,historico,dia_util,26.0,24.5,2.45,0.61,0.61,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,2,0,historico,dia_util,26.0,25.0,2.5,0.4,0.4,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,3,0,historico,dia_util,29.0,25.5,2.55,1.37,1.37,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,4,0,historico,dia_util,26.0,26.5,2.65,-0.19,-0.19,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,5,0,historico,dia_util,27.0,25.5,2.55,0.59,0.59,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,6,0,historico,dia_util,22.0,21.5,2.15,0.23,0.23,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,7,0,historico,dia_util,20.0,20.0,2.0,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,8,0,historico,dia_util,21.0,18.5,1.85,1.35,1.35,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,9,0,historico,dia_util,22.0,19.5,2.12,1.18,1.18,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,10,0,historico,dia_util,26.0,23.5,4.95,0.51,0.51,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,11,0,historico,dia_util,30.0,29.5,2.95,0.17,0.17,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,12,0,historico,dia_util,34.0,20.5,2.12,6.36,6.36,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,13,0,historico,dia_util,46.0,19.5,1.95,10.0,13.59,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,14,0,historico,dia_util,35.0,19.5,1.95,7.95,7.95,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,15,0,historico,dia_util,40.0,20.5,2.05,9.51,9.51,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,16,0,historico,dia_util,47.0,20.5,2.05,10.0,12.93,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,17,0,historico,dia_util,62.0,25.5,3.54,10.0,10.32,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,18,0,historico,dia_util,58.0,25.5,2.55,10.0,12.75,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,19,0,historico,dia_util,57.0,25.0,2.5,10.0,12.8,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,20,0,historico,dia_util,40.0,28.0,2.8,4.29,4.29,desvio,acima,baixa,2,fallback (60d recentes),3.0
PT0002000068856906VS,21,0,historico,dia_util,29.0,26.0,7.07,0.42,0.42,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,22,0,historico,dia_util,28.0,26.5,2.65,0.57,0.57,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856906VS,23,0,historico,dia_util,26.0,26.0,2.6,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856952LS,21,2,historico,dia_util,0.0,0.33,0.58,-0.58,-0.58,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856952LS,22,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856952LS,23,2,historico,dia_util,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856974CZ,21,0,atribuido,dia_util,7.0,11.33,2.52,-1.72,-1.72,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856974CZ,22,0,atribuido,dia_util,11.0,11.33,2.52,-0.13,-0.13,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068856974CZ,23,0,atribuido,dia_util,9.0,11.33,2.52,-0.93,-0.93,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068857099AR,21,1,historico,dia_util,19.0,13.0,16.46,0.36,0.36,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068857099AR,22,1,historico,dia_util,5.0,3.67,0.58,2.31,2.31,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068857099AR,23,1,historico,dia_util,4.0,3.0,0.3,3.33,3.33,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068857897ZV,21,0,historico,dia_util,19.0,33.67,13.28,-1.1,-1.1,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068857897ZV,22,0,historico,dia_util,25.0,33.67,14.15,-0.61,-0.61,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068857897ZV,23,0,historico,dia_util,26.0,29.33,5.77,-0.58,-0.58,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068857909SY,21,1,historico,dia_util,5.0,6.67,0.67,-2.5,-2.5,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068857909SY,22,1,historico,dia_util,7.0,6.67,0.67,0.5,0.5,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068857909SY,23,1,historico,dia_util,7.0,6.33,0.63,1.05,1.05,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068858231YY,21,0,atribuido,dia_util,15.0,20.33,2.03,-2.62,-2.62,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068858231YY,22,0,atribuido,dia_util,21.0,21.67,2.89,-0.23,-0.23,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068858231YY,23,0,atribuido,dia_util,23.0,24.0,2.4,-0.42,-0.42,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068858674WN,21,1,atribuido,dia_util,36.0,17.33,9.24,2.02,2.02,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068858674WN,22,1,atribuido,dia_util,44.0,24.0,13.86,1.44,1.44,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068858674WN,23,1,atribuido,dia_util,48.0,20.0,10.58,2.65,2.65,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068859187RL,21,0,historico,dia_util,9.0,16.67,1.67,-4.6,-4.6,desvio,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068859187RL,22,0,historico,dia_util,14.0,15.0,1.5,-0.67,-0.67,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068859187RL,23,0,historico,dia_util,14.0,14.67,1.53,-0.44,-0.44,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068859325FL,21,1,historico,dia_util,108.0,261.33,128.15,-1.2,-1.2,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068859325FL,22,1,historico,dia_util,104.0,222.67,133.17,-0.89,-0.89,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068859325FL,23,1,historico,dia_util,96.0,205.33,134.0,-0.82,-0.82,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068859382XF,21,0,historico,dia_util,30.0,39.0,3.9,-2.31,-2.31,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068859382XF,22,0,historico,dia_util,41.0,38.67,3.87,0.6,0.6,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068859382XF,23,0,historico,dia_util,38.0,39.33,3.93,-0.34,-0.34,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068859393XH,21,1,historico,dia_util,180.0,112.33,92.4,0.73,0.73,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068859393XH,22,1,historico,dia_util,185.0,100.33,85.45,0.99,0.99,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068859393XH,23,1,historico,dia_util,100.0,59.67,47.08,0.86,0.86,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068859597LS,21,0,historico,dia_util,60.0,60.0,28.05,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000068859597LS,22,0,historico,dia_util,77.0,58.67,26.16,0.7,0.7,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000068859597LS,23,0,historico,dia_util,77.0,58.67,26.16,0.7,0.7,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000071896778MT,21,0,historico,dia_util,4.0,4.0,0.4,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000071896778MT,22,0,historico,dia_util,4.0,4.0,0.4,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000071896778MT,23,0,historico,dia_util,5.0,4.0,0.4,2.5,2.5,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000073231742VK,21,0,historico,dia_util,11.0,13.67,1.53,-1.75,-1.75,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000073231742VK,22,0,historico,dia_util,14.0,14.0,1.4,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000073231742VK,23,0,historico,dia_util,13.0,13.33,1.33,-0.25,-0.25,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000073481266XH,21,0,historico,dia_util,9.0,7.67,0.77,1.74,1.74,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000073481266XH,22,0,historico,dia_util,12.0,7.67,0.77,5.65,5.65,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000073481266XH,23,0,historico,dia_util,9.0,7.33,0.73,2.27,2.27,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000073573036KH,0,,sem_cluster,dia_util,194.0,181.0,18.1,0.72,0.72,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,1,,sem_cluster,dia_util,195.0,186.5,18.65,0.46,0.46,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,2,,sem_cluster,dia_util,192.0,190.0,19.0,0.11,0.11,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,3,,sem_cluster,dia_util,188.0,190.0,19.0,-0.11,-0.11,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,4,,sem_cluster,dia_util,197.0,185.0,18.5,0.65,0.65,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,5,,sem_cluster,dia_util,191.0,194.5,19.45,-0.18,-0.18,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,6,,sem_cluster,dia_util,207.0,200.0,21.21,0.33,0.33,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,7,,sem_cluster,dia_util,219.0,218.0,21.8,0.05,0.05,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,8,,sem_cluster,dia_util,245.0,248.5,24.85,-0.14,-0.14,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,9,,sem_cluster,dia_util,256.0,237.0,28.28,0.67,0.67,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,10,,sem_cluster,dia_util,302.0,295.5,29.55,0.22,0.22,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,11,,sem_cluster,dia_util,313.0,300.5,30.05,0.42,0.42,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,12,,sem_cluster,dia_util,297.0,293.0,29.3,0.14,0.14,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,13,,sem_cluster,dia_util,279.0,277.0,27.7,0.07,0.07,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,14,,sem_cluster,dia_util,282.0,272.5,27.25,0.35,0.35,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,15,,sem_cluster,dia_util,291.0,276.5,27.65,0.52,0.52,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,16,,sem_cluster,dia_util,299.0,281.5,28.15,0.62,0.62,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,17,,sem_cluster,dia_util,300.0,283.0,28.3,0.6,0.6,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,18,,sem_cluster,dia_util,306.0,287.5,28.75,0.64,0.64,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,19,,sem_cluster,dia_util,300.0,286.0,28.6,0.49,0.49,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,20,,sem_cluster,dia_util,293.0,239.0,52.33,1.03,1.03,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000073573036KH,21,,sem_cluster,dia_util,233.0,190.0,29.7,1.45,1.45,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000073573036KH,22,,sem_cluster,dia_util,196.0,188.0,18.8,0.43,0.43,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000073573036KH,23,,sem_cluster,dia_util,184.0,180.5,18.05,0.19,0.19,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000073717386HC,21,1,atribuido,dia_util,3.0,7.0,1.0,-4.0,-4.0,desvio,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000073717386HC,22,1,atribuido,dia_util,6.0,4.67,1.15,1.15,1.15,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000073717386HC,23,1,atribuido,dia_util,1.0,0.33,0.58,1.15,1.15,normal,acima,baixa,3,fallback (60d recentes),3.0
PT0002000073720434JD,21,1,atribuido,dia_util,31.0,69.67,34.53,-1.12,-1.12,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000073720434JD,22,1,atribuido,dia_util,30.0,68.67,37.0,-1.04,-1.04,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000073720434JD,23,1,atribuido,dia_util,24.0,66.67,34.39,-1.24,-1.24,normal,abaixo,baixa,3,fallback (60d recentes),3.0
PT0002000075637532JB,21,0,historico,dia_util,22.0,4.33,0.58,10.0,30.6,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000075637532JB,22,0,historico,dia_util,43.0,5.0,0.5,10.0,76.0,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000075637532JB,23,0,historico,dia_util,31.0,5.0,0.5,10.0,52.0,desvio,acima,baixa,3,fallback (60d recentes),3.0
PT0002000077348081AG,0,,sem_cluster,dia_util,26.0,25.5,2.55,0.2,0.2,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,1,,sem_cluster,dia_util,27.0,26.0,2.6,0.38,0.38,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,2,,sem_cluster,dia_util,26.0,27.0,2.7,-0.37,-0.37,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,3,,sem_cluster,dia_util,26.0,27.0,2.7,-0.37,-0.37,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,4,,sem_cluster,dia_util,28.0,26.0,2.6,0.77,0.77,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,5,,sem_cluster,dia_util,27.0,25.0,2.5,0.8,0.8,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,6,,sem_cluster,dia_util,23.0,23.5,2.35,-0.21,-0.21,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,7,,sem_cluster,dia_util,23.0,39.5,12.02,-1.37,-1.37,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,8,,sem_cluster,dia_util,72.0,113.0,31.11,-1.32,-1.32,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,9,,sem_cluster,dia_util,144.0,152.0,15.2,-0.53,-0.53,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,10,,sem_cluster,dia_util,163.0,227.5,101.12,-0.64,-0.64,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,11,,sem_cluster,dia_util,171.0,288.5,28.85,-4.07,-4.07,desvio,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,12,,sem_cluster,dia_util,292.0,291.0,29.1,0.03,0.03,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,13,,sem_cluster,dia_util,284.0,292.0,29.2,-0.27,-0.27,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,14,,sem_cluster,dia_util,297.0,294.5,29.45,0.08,0.08,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,15,,sem_cluster,dia_util,301.0,297.5,29.75,0.12,0.12,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,16,,sem_cluster,dia_util,339.0,297.5,29.75,1.39,1.39,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,17,,sem_cluster,dia_util,338.0,295.0,29.5,1.46,1.46,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,18,,sem_cluster,dia_util,330.0,286.0,28.6,1.54,1.54,normal,acima,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,19,,sem_cluster,dia_util,240.0,256.0,25.6,-0.62,-0.62,normal,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,20,,sem_cluster,dia_util,89.0,238.5,23.85,-6.27,-6.27,desvio,abaixo,baixa,2,fallback (60d recentes),3.0
PT0002000077348081AG,21,,sem_cluster,dia_util,47.0,70.0,39.6,-0.58,-0.58,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000077348081AG,22,,sem_cluster,dia_util,26.0,51.0,26.87,-0.93,-0.93,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000077348081AG,23,,sem_cluster,dia_util,27.0,27.0,2.7,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
