CPE,hora,cluster,cluster_origem,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000033074862LZ,0,0,historico,dia_util,12.0,13.0,1.3,-0.77,-0.77,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,1,0,historico,dia_util,12.0,12.5,1.25,-0.4,-0.4,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,2,0,historico,dia_util,13.0,13.0,1.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,3,0,historico,dia_util,12.0,12.5,1.25,-0.4,-0.4,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,4,0,historico,dia_util,14.0,12.0,1.2,1.67,1.67,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,5,0,historico,dia_util,13.0,13.0,1.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,6,0,historico,dia_util,13.0,13.5,1.35,-0.37,-0.37,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,7,0,historico,dia_util,33.0,33.0,3.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,8,0,historico,dia_util,40.0,41.5,4.95,-0.3,-0.3,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,9,0,historico,dia_util,41.0,39.5,3.95,0.38,0.38,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,10,0,historico,dia_util,38.0,44.5,4.45,-1.46,-1.46,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,11,0,historico,dia_util,42.0,53.0,5.3,-2.08,-2.08,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,12,0,historico,dia_util,52.0,46.0,4.6,1.3,1.3,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,13,0,historico,dia_util,38.0,51.5,5.15,-2.62,-2.62,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,14,0,historico,dia_util,28.0,30.5,3.05,-0.82,-0.82,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,15,0,historico,dia_util,19.0,23.5,2.35,-1.91,-1.91,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,16,0,historico,dia_util,24.0,21.0,2.1,1.43,1.43,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,17,0,historico,dia_util,24.0,23.5,2.35,0.21,0.21,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,18,0,historico,dia_util,18.0,20.0,2.0,-1.0,-1.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,19,0,historico,dia_util,12.0,13.5,1.35,-1.11,-1.11,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,20,0,historico,dia_util,12.0,14.0,1.4,-1.43,-1.43,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,21,0,historico,dia_util,12.0,13.5,1.35,-1.11,-1.11,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,22,0,historico,dia_util,11.0,13.5,1.35,-1.85,-1.85,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000033074862LZ,23,0,historico,dia_util,11.0,12.5,1.25,-1.2,-1.2,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,0,0,atribuido,dia_util,8.0,9.0,2.83,-0.35,-0.35,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,1,0,atribuido,dia_util,8.0,8.0,2.83,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,2,0,atribuido,dia_util,8.0,7.0,1.41,0.71,0.71,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,3,0,atribuido,dia_util,7.0,7.0,1.41,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,4,0,atribuido,dia_util,8.0,6.5,0.71,2.12,2.12,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,5,0,atribuido,dia_util,8.0,7.0,1.41,0.71,0.71,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,6,0,atribuido,dia_util,8.0,6.5,0.71,2.12,2.12,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,7,0,atribuido,dia_util,11.0,12.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,8,0,atribuido,dia_util,17.0,22.5,6.36,-0.86,-0.86,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,9,0,atribuido,dia_util,22.0,26.5,3.54,-1.27,-1.27,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,10,0,atribuido,dia_util,24.0,41.0,7.07,-2.4,-2.4,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,11,0,atribuido,dia_util,32.0,53.5,5.35,-4.02,-4.02,desvio,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,12,0,atribuido,dia_util,39.0,63.0,15.56,-1.54,-1.54,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,13,0,atribuido,dia_util,63.0,71.5,26.16,-0.32,-0.32,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,14,0,atribuido,dia_util,85.0,72.5,28.99,0.43,0.43,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,15,0,atribuido,dia_util,86.0,67.0,26.87,0.71,0.71,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,16,0,atribuido,dia_util,79.0,81.5,48.79,-0.05,-0.05,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,17,0,atribuido,dia_util,57.0,76.0,49.5,-0.38,-0.38,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,18,0,atribuido,dia_util,37.0,74.0,49.5,-0.75,-0.75,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,19,0,atribuido,dia_util,22.0,52.5,30.41,-1.0,-1.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,20,0,atribuido,dia_util,14.0,20.0,14.14,-0.42,-0.42,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,21,0,atribuido,dia_util,11.0,13.0,5.66,-0.35,-0.35,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,22,0,atribuido,dia_util,9.0,11.0,4.24,-0.47,-0.47,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068855003AK,23,0,atribuido,dia_util,8.0,10.0,2.83,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,0,0,atribuido,dia_util,24.0,24.5,2.45,-0.2,-0.2,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,1,0,atribuido,dia_util,24.0,25.0,2.5,-0.4,-0.4,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,2,0,atribuido,dia_util,24.0,23.5,2.35,0.21,0.21,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,3,0,atribuido,dia_util,24.0,26.0,4.24,-0.47,-0.47,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,4,0,atribuido,dia_util,26.0,27.0,2.7,-0.37,-0.37,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,5,0,atribuido,dia_util,23.0,26.5,3.54,-0.99,-0.99,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,6,0,atribuido,dia_util,22.0,25.5,3.54,-0.99,-0.99,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,7,0,atribuido,dia_util,21.0,31.0,12.73,-0.79,-0.79,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,8,0,atribuido,dia_util,33.0,59.5,30.41,-0.87,-0.87,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,9,0,atribuido,dia_util,35.0,67.5,34.65,-0.94,-0.94,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,10,0,atribuido,dia_util,35.0,77.0,33.94,-1.24,-1.24,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,11,0,atribuido,dia_util,35.0,70.0,39.6,-0.88,-0.88,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,12,0,atribuido,dia_util,39.0,65.0,31.11,-0.84,-0.84,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,13,0,atribuido,dia_util,35.0,60.5,26.16,-0.97,-0.97,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,14,0,atribuido,dia_util,41.0,66.5,21.92,-1.16,-1.16,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,15,0,atribuido,dia_util,37.0,58.0,21.21,-0.99,-0.99,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,16,0,atribuido,dia_util,25.0,44.0,25.46,-0.75,-0.75,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,17,0,atribuido,dia_util,21.0,32.5,20.51,-0.56,-0.56,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,18,0,atribuido,dia_util,23.0,31.5,19.09,-0.45,-0.45,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,19,0,atribuido,dia_util,25.0,31.5,17.68,-0.37,-0.37,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,20,0,atribuido,dia_util,28.0,35.0,15.56,-0.45,-0.45,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,21,0,atribuido,dia_util,27.0,35.0,14.14,-0.57,-0.57,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,22,0,atribuido,dia_util,28.0,35.0,15.56,-0.45,-0.45,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856267NC,23,0,atribuido,dia_util,30.0,34.5,14.85,-0.3,-0.3,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,0,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,1,0,historico,dia_util,3.0,2.0,0.3,3.33,3.33,desvio,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,2,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,3,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,4,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,5,0,historico,dia_util,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,6,0,historico,dia_util,4.0,2.5,0.71,2.12,2.12,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,7,0,historico,dia_util,3.0,2.0,1.41,0.71,0.71,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,8,0,historico,dia_util,4.0,3.5,0.71,0.71,0.71,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,9,0,historico,dia_util,9.0,7.5,2.12,0.71,0.71,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,10,0,historico,dia_util,10.0,8.5,0.85,1.76,1.76,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,11,0,historico,dia_util,9.0,9.0,1.41,0.0,0.0,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,12,0,historico,dia_util,9.0,8.5,0.85,0.59,0.59,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,13,0,historico,dia_util,7.0,8.0,0.8,-1.25,-1.25,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,14,0,historico,dia_util,8.0,9.0,0.9,-1.11,-1.11,normal,abaixo,baixa,2,histórico dia_util (poucos dados),3.0
PT0002000068856655YV,15,0,historico,dia_util,9.0,8.5,0.85,0.59,0.59,normal,acima,baixa,2,histórico dia_util (poucos dados),3.0
