CPE,hora,cluster,cluster_origem,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000068857099AR,21,1,historico,dia_util,4.0,30.33,17.67,-1.49,-1.49,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,22,1,historico,dia_util,4.0,29.67,18.77,-1.37,-1.37,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068857099AR,23,1,historico,dia_util,5.0,20.67,16.56,-0.95,-0.95,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068857897ZV,21,0,historico,dia_util,19.0,26.0,2.6,-2.69,-2.69,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068857897ZV,22,0,historico,dia_util,25.0,26.33,2.63,-0.51,-0.51,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068857897ZV,23,0,historico,dia_util,26.0,25.67,2.57,0.13,0.13,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068857909SY,21,1,historico,dia_util,2.0,4.67,2.08,-1.28,-1.28,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068857909SY,22,1,historico,dia_util,2.0,4.0,2.65,-0.76,-0.76,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068857909SY,23,1,historico,dia_util,2.0,4.33,2.52,-0.93,-0.93,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068858231YY,21,0,atribuido,dia_util,13.0,17.0,1.7,-2.35,-2.35,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068858231YY,22,0,atribuido,dia_util,18.0,18.33,1.83,-0.18,-0.18,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068858231YY,23,0,atribuido,dia_util,20.0,21.0,2.1,-0.48,-0.48,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068858674WN,21,1,atribuido,dia_util,28.0,8.0,0.8,10.0,25.0,desvio,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068858674WN,22,1,atribuido,dia_util,8.0,5.33,2.31,1.15,1.15,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068858674WN,23,1,atribuido,dia_util,8.0,8.0,0.8,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859187RL,21,0,historico,dia_util,8.0,10.33,1.03,-2.26,-2.26,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859187RL,22,0,historico,dia_util,9.0,9.67,0.97,-0.69,-0.69,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859187RL,23,0,historico,dia_util,10.0,9.67,0.97,0.34,0.34,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859325FL,21,1,historico,dia_util,92.0,129.33,12.93,-2.89,-2.89,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859325FL,22,1,historico,dia_util,56.0,61.33,6.13,-0.87,-0.87,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859325FL,23,1,historico,dia_util,40.0,45.33,4.53,-1.18,-1.18,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859382XF,21,0,historico,dia_util,28.0,38.33,3.83,-2.7,-2.7,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859382XF,22,0,historico,dia_util,36.0,38.67,3.87,-0.69,-0.69,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859382XF,23,0,historico,dia_util,37.0,37.67,3.77,-0.18,-0.18,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859393XH,21,1,historico,dia_util,25.0,44.33,19.66,-0.98,-0.98,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859393XH,22,1,historico,dia_util,33.0,43.33,18.82,-0.55,-0.55,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859393XH,23,1,historico,dia_util,23.0,26.67,5.51,-0.67,-0.67,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859597LS,21,0,historico,dia_util,58.0,67.33,8.96,-1.04,-1.04,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859597LS,22,0,historico,dia_util,79.0,68.67,8.39,1.23,1.23,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000068859597LS,23,0,historico,dia_util,77.0,64.33,16.77,0.76,0.76,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000071896778MT,21,0,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000071896778MT,22,0,historico,dia_util,2.0,2.67,0.58,-1.15,-1.15,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000071896778MT,23,0,historico,dia_util,3.0,2.33,0.58,1.15,1.15,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073231742VK,21,0,historico,dia_util,9.0,11.67,1.17,-2.29,-2.29,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073231742VK,22,0,historico,dia_util,10.0,10.0,1.0,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073231742VK,23,0,historico,dia_util,10.0,10.0,1.0,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073481266XH,21,0,historico,dia_util,6.0,8.67,0.87,-3.08,-3.08,desvio,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073481266XH,22,0,historico,dia_util,8.0,9.0,1.0,-1.0,-1.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073481266XH,23,0,historico,dia_util,9.0,7.67,0.77,1.74,1.74,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073573036KH,21,0,atribuido,dia_util,156.0,122.67,12.27,2.72,2.72,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073573036KH,22,0,atribuido,dia_util,201.0,114.0,11.4,7.63,7.63,desvio,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073573036KH,23,0,atribuido,dia_util,201.0,112.67,11.27,7.84,7.84,desvio,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073717386HC,21,1,atribuido,dia_util,4.0,6.67,0.67,-4.0,-4.0,desvio,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073717386HC,22,1,atribuido,dia_util,6.0,5.33,1.15,0.58,0.58,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073717386HC,23,1,atribuido,dia_util,1.0,0.33,0.58,1.15,1.15,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073720434JD,21,1,atribuido,dia_util,16.0,31.67,5.77,-2.71,-2.71,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073720434JD,22,1,atribuido,dia_util,25.0,26.67,2.67,-0.63,-0.63,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000073720434JD,23,1,atribuido,dia_util,24.0,24.67,2.47,-0.27,-0.27,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000075637532JB,21,0,historico,dia_util,3.0,5.0,1.0,-2.0,-2.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000075637532JB,22,0,historico,dia_util,5.0,4.33,0.58,1.15,1.15,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000075637532JB,23,0,historico,dia_util,4.0,4.33,0.58,-0.58,-0.58,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000077348081AG,21,0,atribuido,dia_util,16.0,20.33,2.03,-2.13,-2.13,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000077348081AG,22,0,atribuido,dia_util,24.0,23.0,2.3,0.43,0.43,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000077348081AG,23,0,atribuido,dia_util,24.0,24.33,2.43,-0.14,-0.14,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000077394934QY,21,0,historico,dia_util,49.0,69.33,6.93,-2.93,-2.93,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000077394934QY,22,0,historico,dia_util,61.0,70.0,7.0,-1.29,-1.29,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000077394934QY,23,0,historico,dia_util,62.0,67.0,6.7,-0.75,-0.75,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000077647404EM,21,1,historico,dia_util,4.0,5.0,0.5,-2.0,-2.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000077647404EM,22,1,historico,dia_util,4.0,5.0,0.5,-2.0,-2.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000077647404EM,23,1,historico,dia_util,5.0,4.33,0.58,1.15,1.15,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078140706BA,21,1,atribuido,dia_util,40.0,47.0,6.56,-1.07,-1.07,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078140706BA,22,1,atribuido,dia_util,45.0,42.33,4.23,0.63,0.63,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078140706BA,23,1,atribuido,dia_util,43.0,40.33,5.86,0.46,0.46,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078207354XC,21,1,historico,dia_util,2.0,1.67,0.58,0.58,0.58,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078207354XC,22,1,historico,dia_util,1.0,1.67,0.58,-1.15,-1.15,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078207354XC,23,1,historico,dia_util,2.0,1.67,0.58,0.58,0.58,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078233981HJ,21,1,historico,dia_util,1.0,2.0,0.3,-3.33,-3.33,desvio,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078233981HJ,22,1,historico,dia_util,3.0,2.0,0.3,3.33,3.33,desvio,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078233981HJ,23,1,historico,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078294957RQ,21,0,historico,dia_util,7.0,9.33,0.93,-2.5,-2.5,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078294957RQ,22,0,historico,dia_util,10.0,9.0,0.9,1.11,1.11,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078294957RQ,23,0,historico,dia_util,6.0,5.33,0.58,1.15,1.15,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078441876HB,21,0,historico,dia_util,731.0,942.33,111.88,-1.89,-1.89,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078441876HB,22,0,historico,dia_util,710.0,734.67,107.87,-0.23,-0.23,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000078441876HB,23,0,historico,dia_util,708.0,712.0,71.2,-0.06,-0.06,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000079469719HF,21,1,atribuido,dia_util,75.0,67.33,79.39,0.1,0.1,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000079469719HF,22,1,atribuido,dia_util,88.0,59.33,65.53,0.44,0.44,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000079469719HF,23,1,atribuido,dia_util,77.0,49.33,47.35,0.58,0.58,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000081344542CP,21,1,historico,dia_util,1.0,34.67,7.37,-4.57,-4.57,desvio,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000081344542CP,22,1,historico,dia_util,2.0,22.0,19.97,-1.0,-1.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000081344542CP,23,1,historico,dia_util,5.0,9.0,8.66,-0.46,-0.46,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000081997398TD,21,0,historico,dia_util,93.0,132.33,17.04,-2.31,-2.31,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000081997398TD,22,0,historico,dia_util,63.0,78.33,21.57,-0.71,-0.71,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000081997398TD,23,0,historico,dia_util,51.0,62.0,10.82,-1.02,-1.02,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000082549706RH,21,0,historico,dia_util,62.0,84.33,8.43,-2.65,-2.65,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000082549706RH,22,0,historico,dia_util,84.0,83.67,8.37,0.04,0.04,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000082549706RH,23,0,historico,dia_util,84.0,83.67,8.37,0.04,0.04,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000100113293JT,21,0,historico,dia_util,116.0,147.67,14.77,-2.14,-2.14,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000100113293JT,22,0,historico,dia_util,156.0,155.0,15.5,0.06,0.06,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000100113293JT,23,0,historico,dia_util,151.0,150.0,15.0,0.07,0.07,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000101964938LF,21,0,historico,dia_util,7.0,13.0,4.36,-1.38,-1.38,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000101964938LF,22,0,historico,dia_util,9.0,12.0,4.36,-0.69,-0.69,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000101964938LF,23,0,historico,dia_util,9.0,11.67,3.79,-0.7,-0.7,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000102936404ME,21,1,historico,dia_util,36.0,50.0,5.0,-2.8,-2.8,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000102936404ME,22,1,historico,dia_util,49.0,49.0,4.9,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000102936404ME,23,1,historico,dia_util,49.0,49.33,4.93,-0.07,-0.07,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000103647515BL,21,1,atribuido,dia_util,1.0,2.33,0.58,-2.31,-2.31,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000103647515BL,22,1,atribuido,dia_util,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000103647515BL,23,1,atribuido,dia_util,2.0,2.33,0.58,-0.58,-0.58,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000105483259QH,21,1,historico,dia_util,1.0,1.33,0.58,-0.58,-0.58,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000105483259QH,22,1,historico,dia_util,3.0,1.67,0.58,2.31,2.31,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000105483259QH,23,1,historico,dia_util,2.0,1.67,1.15,0.29,0.29,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000106102375RC,21,0,atribuido,dia_util,30.0,40.0,4.0,-2.5,-2.5,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000106102375RC,22,0,atribuido,dia_util,42.0,39.67,3.97,0.59,0.59,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000106102375RC,23,0,atribuido,dia_util,43.0,39.33,3.93,0.93,0.93,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000107046231FW,21,0,historico,dia_util,1.0,2.67,0.58,-2.89,-2.89,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000107046231FW,22,0,historico,dia_util,4.0,2.33,0.58,2.89,2.89,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000107046231FW,23,0,historico,dia_util,1.0,1.67,0.58,-1.15,-1.15,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000107172384HT,21,1,historico,dia_util,20.0,36.0,3.6,-4.44,-4.44,desvio,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000107172384HT,22,1,historico,dia_util,22.0,35.67,4.93,-2.77,-2.77,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000107172384HT,23,1,historico,dia_util,22.0,33.67,3.37,-3.47,-3.47,desvio,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000109837807PE,21,1,historico,dia_util,5.0,7.0,0.7,-2.86,-2.86,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000109837807PE,22,1,historico,dia_util,7.0,7.0,0.7,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000109837807PE,23,1,historico,dia_util,6.0,6.67,0.67,-1.0,-1.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000110090564GD,21,1,historico,dia_util,4.0,5.0,1.0,-1.0,-1.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000110090564GD,22,1,historico,dia_util,4.0,5.33,0.58,-2.31,-2.31,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000110090564GD,23,1,historico,dia_util,5.0,5.0,0.5,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000110607652SB,21,0,historico,dia_util,4.0,20.0,12.0,-1.33,-1.33,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000110607652SB,22,0,historico,dia_util,8.0,20.0,12.0,-1.0,-1.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000110607652SB,23,0,historico,dia_util,8.0,17.33,9.24,-1.01,-1.01,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000110814293YC,21,0,atribuido,dia_util,32.0,39.67,7.23,-1.06,-1.06,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000110814293YC,22,0,atribuido,dia_util,48.0,44.33,4.43,0.83,0.83,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000110814293YC,23,0,atribuido,dia_util,46.0,39.67,6.66,0.95,0.95,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000111572054VT,21,0,atribuido,dia_util,16.0,19.67,3.06,-1.2,-1.2,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000111572054VT,22,0,atribuido,dia_util,23.0,20.0,3.0,1.0,1.0,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000111572054VT,23,0,atribuido,dia_util,22.0,20.33,2.03,0.82,0.82,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000112989585PH,21,0,historico,dia_util,75.0,90.67,9.07,-1.73,-1.73,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000112989585PH,22,0,historico,dia_util,106.0,89.33,8.93,1.87,1.87,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000112989585PH,23,0,historico,dia_util,105.0,88.33,8.83,1.89,1.89,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000114613364CC,21,0,atribuido,dia_util,94.0,125.67,12.57,-2.52,-2.52,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000114613364CC,22,0,atribuido,dia_util,125.0,124.33,13.58,0.05,0.05,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000114613364CC,23,0,atribuido,dia_util,125.0,125.67,12.57,-0.05,-0.05,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000114685657JR,21,0,historico,dia_util,151.0,186.33,18.63,-1.9,-1.9,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000114685657JR,22,0,historico,dia_util,168.0,161.0,16.1,0.43,0.43,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000114685657JR,23,0,historico,dia_util,159.0,154.33,15.43,0.3,0.3,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115031201VQ,21,0,historico,dia_util,4.0,6.67,1.15,-2.31,-2.31,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115031201VQ,22,0,historico,dia_util,6.0,6.33,1.15,-0.29,-0.29,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115031201VQ,23,0,historico,dia_util,5.0,7.0,1.0,-2.0,-2.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115673389QK,21,0,historico,dia_util,12.0,21.67,2.17,-4.46,-4.46,desvio,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115673389QK,22,0,historico,dia_util,15.0,21.67,2.17,-3.08,-3.08,desvio,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115673389QK,23,0,historico,dia_util,16.0,21.0,2.1,-2.38,-2.38,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115673471CB,21,0,historico,dia_util,7.0,6.33,0.63,1.05,1.05,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115673471CB,22,0,historico,dia_util,6.0,6.33,0.63,-0.53,-0.53,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115673471CB,23,0,historico,dia_util,6.0,7.67,1.53,-1.09,-1.09,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115700602GW,21,0,historico,dia_util,6.0,7.0,1.0,-1.0,-1.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115700602GW,22,0,historico,dia_util,8.0,7.33,1.15,0.58,0.58,normal,acima,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000115700602GW,23,0,historico,dia_util,7.0,7.0,0.7,0.0,0.0,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000116530964LH,21,0,atribuido,dia_util,57.0,79.67,7.97,-2.85,-2.85,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000116530964LH,22,0,atribuido,dia_util,74.0,80.67,8.07,-0.83,-0.83,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
PT0002000116530964LH,23,0,atribuido,dia_util,74.0,79.33,7.93,-0.67,-0.67,normal,abaixo,baixa,3,histórico dia_util (poucos dados),3.0
