CPE,hora,cluster,cluster_origem,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000033074862LZ,0,0,historico,fim_semana,8.0,8.0,0.8,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,1,0,historico,fim_semana,9.0,9.0,0.9,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,2,0,historico,fim_semana,9.0,8.5,0.85,0.59,0.59,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,3,0,historico,fim_semana,8.0,8.5,0.85,-0.59,-0.59,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,4,0,historico,fim_semana,9.0,8.5,0.85,0.59,0.59,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,5,0,historico,fim_semana,9.0,9.5,0.95,-0.53,-0.53,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,6,0,historico,fim_semana,9.0,9.5,0.95,-0.53,-0.53,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,7,0,historico,fim_semana,10.0,9.5,0.95,0.53,0.53,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,8,0,historico,fim_semana,7.0,7.0,0.7,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,9,0,historico,fim_semana,7.0,7.0,1.41,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,10,0,historico,fim_semana,7.0,8.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,11,0,historico,fim_semana,6.0,8.5,2.12,-1.18,-1.18,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,12,0,historico,fim_semana,7.0,7.5,2.12,-0.24,-0.24,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,13,0,historico,fim_semana,6.0,8.5,2.12,-1.18,-1.18,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,14,0,historico,fim_semana,7.0,8.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,15,0,historico,fim_semana,7.0,7.5,2.12,-0.24,-0.24,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,16,0,historico,fim_semana,6.0,8.5,2.12,-1.18,-1.18,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,17,0,historico,fim_semana,10.0,9.5,0.95,0.53,0.53,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,18,0,historico,fim_semana,9.0,9.5,0.95,-0.53,-0.53,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,19,0,historico,fim_semana,10.0,9.5,0.95,0.53,0.53,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,20,0,historico,fim_semana,9.0,9.0,0.9,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,21,0,historico,fim_semana,10.0,8.67,1.53,0.87,0.87,normal,acima,baixa,3,fallback (60d recentes),3.5
PT0002000033074862LZ,22,0,historico,fim_semana,8.0,8.67,0.87,-0.77,-0.77,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000033074862LZ,23,0,historico,fim_semana,9.0,9.0,0.9,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068855003AK,0,0,atribuido,fim_semana,6.0,6.0,0.6,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,1,0,atribuido,fim_semana,6.0,6.0,0.6,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,2,0,atribuido,fim_semana,6.0,6.0,0.6,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,3,0,atribuido,fim_semana,6.0,6.0,0.6,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,4,0,atribuido,fim_semana,6.0,6.0,0.6,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,5,0,atribuido,fim_semana,6.0,6.0,0.6,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,6,0,atribuido,fim_semana,6.0,5.0,0.5,2.0,2.0,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,7,0,atribuido,fim_semana,6.0,8.5,3.54,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,8,0,atribuido,fim_semana,6.0,12.5,7.78,-0.84,-0.84,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,9,0,atribuido,fim_semana,6.0,13.5,7.78,-0.96,-0.96,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,10,0,atribuido,fim_semana,7.0,18.0,11.31,-0.97,-0.97,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,11,0,atribuido,fim_semana,9.0,24.0,16.97,-0.88,-0.88,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,12,0,atribuido,fim_semana,11.0,29.0,24.04,-0.75,-0.75,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,13,0,atribuido,fim_semana,15.0,31.5,26.16,-0.63,-0.63,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,14,0,atribuido,fim_semana,19.0,33.5,28.99,-0.5,-0.5,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,15,0,atribuido,fim_semana,19.0,31.0,25.46,-0.47,-0.47,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,16,0,atribuido,fim_semana,20.0,29.5,20.51,-0.46,-0.46,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,17,0,atribuido,fim_semana,19.0,25.0,16.97,-0.35,-0.35,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,18,0,atribuido,fim_semana,17.0,21.0,14.14,-0.28,-0.28,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,19,0,atribuido,fim_semana,15.0,18.0,11.31,-0.27,-0.27,normal,abaixo,baixa,2,fallback (60d recentes),3.5
