CPE,hora,cluster,cluster_origem,tipo_dia,consumo_real,consumo_habitual,std,z_score,z_real,veredicto,direcao,confianca,n_dias_tipo,fonte_baseline,threshold
PT0002000033074862LZ,12,0,historico,fim_semana,10.0,61.5,6.15,-8.37,-8.37,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,13,0,historico,fim_semana,11.0,43.5,4.35,-7.47,-7.47,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,14,0,historico,fim_semana,11.0,35.0,3.5,-6.86,-6.86,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,15,0,historico,fim_semana,11.0,22.5,3.54,-3.25,-3.25,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,16,0,historico,fim_semana,10.0,21.0,2.1,-5.24,-5.24,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,17,0,historico,fim_semana,14.0,26.0,2.6,-4.62,-4.62,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,18,0,historico,fim_semana,13.0,21.0,2.83,-2.83,-2.83,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,19,0,historico,fim_semana,13.0,15.0,1.5,-1.33,-1.33,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,20,0,historico,fim_semana,13.0,13.5,1.35,-0.37,-0.37,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000033074862LZ,21,0,historico,fim_semana,13.0,12.67,1.53,0.22,0.22,normal,acima,baixa,3,fallback (60d recentes),3.5
PT0002000033074862LZ,22,0,historico,fim_semana,13.0,13.0,1.3,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000033074862LZ,23,0,historico,fim_semana,13.0,12.67,1.27,0.26,0.26,normal,acima,baixa,3,fallback (60d recentes),3.5
PT0002000068855003AK,0,0,atribuido,fim_semana,7.0,10.0,4.24,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,1,0,atribuido,fim_semana,8.0,10.0,4.24,-0.47,-0.47,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,2,0,atribuido,fim_semana,7.0,9.0,4.24,-0.47,-0.47,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,3,0,atribuido,fim_semana,7.0,8.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,4,0,atribuido,fim_semana,7.0,8.5,2.12,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,5,0,atribuido,fim_semana,7.0,8.5,2.12,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,6,0,atribuido,fim_semana,6.0,7.5,2.12,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,7,0,atribuido,fim_semana,7.0,12.0,2.83,-1.77,-1.77,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,8,0,atribuido,fim_semana,8.0,16.5,2.12,-4.01,-4.01,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,9,0,atribuido,fim_semana,10.0,18.5,2.12,-4.01,-4.01,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,10,0,atribuido,fim_semana,10.0,26.0,7.07,-2.26,-2.26,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,11,0,atribuido,fim_semana,12.0,29.0,2.9,-5.86,-5.86,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,12,0,atribuido,fim_semana,14.0,32.5,4.95,-3.74,-3.74,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,13,0,atribuido,fim_semana,18.0,40.5,7.78,-2.89,-2.89,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,14,0,atribuido,fim_semana,22.0,42.0,11.31,-1.77,-1.77,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,15,0,atribuido,fim_semana,23.0,41.0,15.56,-1.16,-1.16,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,16,0,atribuido,fim_semana,21.0,37.5,10.61,-1.56,-1.56,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,17,0,atribuido,fim_semana,19.0,30.5,10.61,-1.08,-1.08,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,18,0,atribuido,fim_semana,17.0,28.0,11.31,-0.97,-0.97,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,19,0,atribuido,fim_semana,13.0,38.5,27.58,-0.92,-0.92,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,20,0,atribuido,fim_semana,7.0,21.5,10.61,-1.37,-1.37,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068855003AK,21,0,atribuido,fim_semana,7.0,10.33,5.03,-0.66,-0.66,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068855003AK,22,0,atribuido,fim_semana,6.0,10.0,3.46,-1.15,-1.15,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068855003AK,23,0,atribuido,fim_semana,6.0,9.33,4.04,-0.82,-0.82,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856267NC,0,0,atribuido,fim_semana,24.0,23.5,2.35,0.21,0.21,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,1,0,atribuido,fim_semana,25.0,25.5,2.55,-0.2,-0.2,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,2,0,atribuido,fim_semana,24.0,23.5,2.35,0.21,0.21,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,3,0,atribuido,fim_semana,24.0,24.0,2.4,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,4,0,atribuido,fim_semana,27.0,25.0,2.5,0.8,0.8,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,5,0,atribuido,fim_semana,24.0,24.0,2.4,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,6,0,atribuido,fim_semana,20.0,21.5,2.15,-0.7,-0.7,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,7,0,atribuido,fim_semana,17.0,21.0,2.1,-1.9,-1.9,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,8,0,atribuido,fim_semana,17.0,38.0,3.8,-5.53,-5.53,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,9,0,atribuido,fim_semana,17.0,43.0,4.3,-6.05,-6.05,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,10,0,atribuido,fim_semana,16.0,43.0,5.66,-4.77,-4.77,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,11,0,atribuido,fim_semana,19.0,41.0,4.1,-5.37,-5.37,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,12,0,atribuido,fim_semana,16.0,40.5,7.78,-3.15,-3.15,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,13,0,atribuido,fim_semana,17.0,33.0,4.24,-3.77,-3.77,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,14,0,atribuido,fim_semana,17.0,35.0,5.66,-3.18,-3.18,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,15,0,atribuido,fim_semana,17.0,34.5,4.95,-3.54,-3.54,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,16,0,atribuido,fim_semana,17.0,22.0,2.2,-2.27,-2.27,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,17,0,atribuido,fim_semana,17.0,17.0,1.7,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,18,0,atribuido,fim_semana,18.0,17.5,1.75,0.29,0.29,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,19,0,atribuido,fim_semana,18.0,19.0,1.9,-0.53,-0.53,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,20,0,atribuido,fim_semana,24.0,23.5,2.35,0.21,0.21,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856267NC,21,0,atribuido,fim_semana,24.0,22.33,4.62,0.36,0.36,normal,acima,baixa,3,fallback (60d recentes),3.5
PT0002000068856267NC,22,0,atribuido,fim_semana,25.0,24.0,2.4,0.42,0.42,normal,acima,baixa,3,fallback (60d recentes),3.5
PT0002000068856267NC,23,0,atribuido,fim_semana,24.0,24.0,2.4,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856655YV,0,0,historico,fim_semana,3.0,2.0,0.3,3.33,3.33,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,1,0,historico,fim_semana,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,2,0,historico,fim_semana,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,3,0,historico,fim_semana,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,4,0,historico,fim_semana,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,5,0,historico,fim_semana,2.0,2.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,6,0,historico,fim_semana,2.0,2.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,7,0,historico,fim_semana,2.0,3.0,0.3,-3.33,-3.33,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,8,0,historico,fim_semana,2.0,8.0,1.41,-4.24,-4.24,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,9,0,historico,fim_semana,5.0,12.5,2.12,-3.54,-3.54,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,10,0,historico,fim_semana,3.0,15.0,2.83,-4.24,-4.24,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,11,0,historico,fim_semana,4.0,11.5,1.15,-6.52,-6.52,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,12,0,historico,fim_semana,3.0,11.5,1.15,-7.39,-7.39,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,13,0,historico,fim_semana,2.0,11.0,1.41,-6.36,-6.36,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,14,0,historico,fim_semana,4.0,12.5,1.25,-6.8,-6.8,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,15,0,historico,fim_semana,4.0,13.5,2.12,-4.48,-4.48,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,16,0,historico,fim_semana,5.0,13.0,1.41,-5.66,-5.66,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,17,0,historico,fim_semana,4.0,13.5,2.12,-4.48,-4.48,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,18,0,historico,fim_semana,1.0,7.5,2.12,-3.06,-3.06,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,19,0,historico,fim_semana,2.0,5.5,0.71,-4.95,-4.95,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,20,0,historico,fim_semana,2.0,8.0,5.66,-1.06,-1.06,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856655YV,21,0,historico,fim_semana,2.0,9.67,10.69,-0.72,-0.72,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856655YV,22,0,historico,fim_semana,1.0,4.67,3.06,-1.2,-1.2,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856655YV,23,0,historico,fim_semana,3.0,3.33,2.31,-0.14,-0.14,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856781NM,0,0,historico,fim_semana,103.0,105.5,10.55,-0.24,-0.24,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,1,0,historico,fim_semana,103.0,105.0,10.5,-0.19,-0.19,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,2,0,historico,fim_semana,103.0,105.5,10.55,-0.24,-0.24,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,3,0,historico,fim_semana,103.0,104.5,10.45,-0.14,-0.14,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,4,0,historico,fim_semana,102.0,104.5,10.45,-0.24,-0.24,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,5,0,historico,fim_semana,102.0,104.5,10.45,-0.24,-0.24,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,6,0,historico,fim_semana,103.0,104.5,10.45,-0.14,-0.14,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,7,0,historico,fim_semana,102.0,104.5,10.45,-0.24,-0.24,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,8,0,historico,fim_semana,102.0,106.0,10.6,-0.38,-0.38,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,9,0,historico,fim_semana,102.0,116.5,11.65,-1.24,-1.24,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,10,0,historico,fim_semana,103.0,118.0,11.8,-1.27,-1.27,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,11,0,historico,fim_semana,100.0,118.0,11.8,-1.53,-1.53,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,12,0,historico,fim_semana,94.0,116.5,11.65,-1.93,-1.93,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,13,0,historico,fim_semana,100.0,112.0,11.2,-1.07,-1.07,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,14,0,historico,fim_semana,102.0,119.5,11.95,-1.46,-1.46,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,15,0,historico,fim_semana,101.0,121.5,12.15,-1.69,-1.69,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,16,0,historico,fim_semana,101.0,121.0,12.1,-1.65,-1.65,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,17,0,historico,fim_semana,101.0,113.5,11.35,-1.1,-1.1,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,18,0,historico,fim_semana,101.0,107.0,10.7,-0.56,-0.56,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,19,0,historico,fim_semana,101.0,105.0,10.5,-0.38,-0.38,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,20,0,historico,fim_semana,101.0,104.5,10.45,-0.33,-0.33,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856781NM,21,0,historico,fim_semana,100.0,96.0,14.8,0.27,0.27,normal,acima,baixa,3,fallback (60d recentes),3.5
PT0002000068856781NM,22,0,historico,fim_semana,101.0,105.0,10.5,-0.38,-0.38,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856781NM,23,0,historico,fim_semana,101.0,105.33,10.53,-0.41,-0.41,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856826ZG,0,0,atribuido,fim_semana,52.0,87.5,47.38,-0.75,-0.75,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,1,0,atribuido,fim_semana,51.0,86.5,48.79,-0.73,-0.73,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,2,0,atribuido,fim_semana,50.0,88.0,52.33,-0.73,-0.73,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,3,0,atribuido,fim_semana,52.0,90.5,55.86,-0.69,-0.69,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,4,0,atribuido,fim_semana,53.0,92.5,57.28,-0.69,-0.69,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,5,0,atribuido,fim_semana,51.0,84.5,47.38,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,6,0,atribuido,fim_semana,52.0,93.5,57.28,-0.72,-0.72,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,7,0,atribuido,fim_semana,40.0,83.5,57.28,-0.76,-0.76,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,8,0,atribuido,fim_semana,241.0,314.5,37.48,-1.96,-1.96,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,9,0,atribuido,fim_semana,101.0,312.0,41.01,-5.14,-5.14,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,10,0,atribuido,fim_semana,101.0,261.0,26.1,-6.13,-6.13,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,11,0,atribuido,fim_semana,105.0,225.5,22.55,-5.34,-5.34,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,12,0,atribuido,fim_semana,103.0,256.5,28.99,-5.29,-5.29,desvio,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,13,0,atribuido,fim_semana,103.0,307.5,62.93,-3.25,-3.25,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,14,0,atribuido,fim_semana,104.0,339.0,158.39,-1.48,-1.48,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,15,0,atribuido,fim_semana,106.0,339.0,131.52,-1.77,-1.77,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,16,0,atribuido,fim_semana,107.0,359.5,96.87,-2.61,-2.61,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,17,0,atribuido,fim_semana,105.0,350.5,102.53,-2.39,-2.39,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,18,0,atribuido,fim_semana,104.0,267.5,217.08,-0.75,-0.75,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,19,0,atribuido,fim_semana,105.0,250.0,196.58,-0.74,-0.74,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,20,0,atribuido,fim_semana,111.0,256.5,197.28,-0.74,-0.74,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856826ZG,21,0,atribuido,fim_semana,122.0,250.33,167.06,-0.77,-0.77,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856826ZG,22,0,atribuido,fim_semana,92.0,240.33,139.23,-1.07,-1.07,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856826ZG,23,0,atribuido,fim_semana,56.0,142.0,75.44,-1.14,-1.14,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856872QG,0,1,historico,fim_semana,0.0,1.5,2.12,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,1,1,historico,fim_semana,1.0,0.5,0.71,0.71,0.71,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,2,1,historico,fim_semana,2.0,0.0,0.3,6.67,6.67,desvio,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,3,1,historico,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,4,1,historico,fim_semana,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,5,1,historico,fim_semana,1.0,1.5,2.12,-0.24,-0.24,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,6,1,historico,fim_semana,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,7,1,historico,fim_semana,0.0,1.0,1.41,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,8,1,historico,fim_semana,3.0,0.0,0.3,10.0,10.0,desvio,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,9,1,historico,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,10,1,historico,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,11,1,historico,fim_semana,0.0,1.5,2.12,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,12,1,historico,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,13,1,historico,fim_semana,0.0,1.5,2.12,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,14,1,historico,fim_semana,1.0,0.5,0.71,0.71,0.71,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,15,1,historico,fim_semana,2.0,0.5,0.71,2.12,2.12,normal,acima,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,16,1,historico,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,17,1,historico,fim_semana,0.0,0.5,0.71,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,18,1,historico,fim_semana,1.0,1.0,1.41,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,19,1,historico,fim_semana,0.0,1.5,2.12,-0.71,-0.71,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,20,1,historico,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856872QG,21,1,historico,fim_semana,2.0,0.0,0.3,6.67,6.67,desvio,acima,baixa,3,fallback (60d recentes),3.5
PT0002000068856872QG,22,1,historico,fim_semana,1.0,1.0,1.73,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856872QG,23,1,historico,fim_semana,0.0,0.0,0.3,0.0,0.0,normal,abaixo,baixa,3,fallback (60d recentes),3.5
PT0002000068856906VS,0,0,historico,fim_semana,23.0,27.0,4.24,-0.94,-0.94,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,1,0,historico,fim_semana,23.0,29.5,6.36,-1.02,-1.02,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,2,0,historico,fim_semana,23.0,28.0,5.66,-0.88,-0.88,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,3,0,historico,fim_semana,24.0,29.0,4.24,-1.18,-1.18,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,4,0,historico,fim_semana,24.0,29.0,5.66,-0.88,-0.88,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,5,0,historico,fim_semana,24.0,29.0,4.24,-1.18,-1.18,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,6,0,historico,fim_semana,21.0,25.0,2.5,-1.6,-1.6,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,7,0,historico,fim_semana,20.0,22.0,4.24,-0.47,-0.47,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,8,0,historico,fim_semana,19.0,23.5,2.35,-1.91,-1.91,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,9,0,historico,fim_semana,23.0,41.5,16.26,-1.14,-1.14,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,10,0,historico,fim_semana,27.0,42.0,9.9,-1.52,-1.52,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,11,0,historico,fim_semana,26.0,43.5,14.85,-1.18,-1.18,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,12,0,historico,fim_semana,24.0,47.0,14.14,-1.63,-1.63,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,13,0,historico,fim_semana,23.0,49.5,7.78,-3.41,-3.41,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,14,0,historico,fim_semana,24.0,58.5,13.44,-2.57,-2.57,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,15,0,historico,fim_semana,23.0,43.0,14.14,-1.41,-1.41,normal,abaixo,baixa,2,fallback (60d recentes),3.5
PT0002000068856906VS,16,0,historico,fim_semana,25.0,39.5,14.85,-0.98,-0.98,normal,abaixo,baixa,2,fallback (60d recentes),3.5
